10472,10473,kkLVv29S48SPYagP6YuWOE8Q6Yc-,11,238340,{150++24557++45677++66977++88670++110700++126300++146475++169337++191612++216642}
11919,11920,f9NRCXOkrfIui0S3ECzhrcKWKhk-,12,223030,{150++13550++28167++46374++64018++81642++100537++117340++132665++150338++186415++216394}
12420,12421,CAblwo8DUU10QY91ZeKOHNvYhU8-,17,305335,{150++6689++24994++47829++56364++82926++106471++117033++137093++144137++173392++180688++204619++219241++231443++253810++278980}
12518,12519,7ZE07oH6.HF3Vfq1bu3WvkzEZ_4-,3,333247,{150++14772++205863}
12959,12960,ae74ZBbfLV9YPM6dt98ExZ8U358-,12,233401,{300++22038++40882++63193++85526++102764++120564++140847++164098++184006++198940++211798}
230241,230247,V2Nadiqy4N9Yh61oaJiEDXc.skk-,16,309907,{150++21285++42940++63472++80960++103860++119387++136600++156650++173817++194595++213097++233657++250897++268395++291915}
12963,12964,vX2R_niGjJUaQrxxl2Qb3cQqXnA-,2,314605,{150++172682}
358423,358475,ApDm8cHEeSaZxZlpJ8DBkFXWLPc-,22,351343,{150++17460++33379++48117++62360++82882++95933++111518++124953++140564++155419++169156++190544++206527++221182++236882++255869++271780++285178++305465++322301++335085}
13391,13392,RwRbC3sW5Do6DJUzr3pf.NyXMGs-,13,155880,{150++13298++25188++35820++48845++59940++68243++77005++96090++106735++116775++135040++145520}
13554,13555,a2G2fwV3uofCBr9VUMLSM53uJlc-,11,191210,{150++15882++31575++49875++68175++87592++103665++118355++135297++158037++172940}
257500,257517,b3V9_9KMn.88bUJoSw69TfkPAec-,9,176935,{150++21751++37952++62702++78980++96233++112111++127370++149936}
13939,13940,yytOsqcKeQeQ7Xt9FLzDWCE.p8Y-,15,332508,{183++22958++57508++129433++180233++214833++245333++252008++259558++266533++271483++279008++283908++304345++322595}
328021,328073,vrYk5JupfM7Fak85cypmw5xd17w-,20,226945,{150++11872++21119++30437++40266++50591++60349++74314++87044++100835++110134++115094++125773++145756++154273++161172++166442++186835++198627++206212}
13968,13969,ixXN5Ewo08KNOQMsQmZiSo3WaPs-,13,176053,{150++11881++26017++37964++53587++69379++83766++96542++109952++122528++134490++147735++158672}
15649,15651,T_hlOoq0Q5fvkGHWM4DJXMC7pbk-,12,215617,{150++12752++35717++51132++70875++94127++103152++118045++135527++149902++176880++195305}
15465,15467,sDiJ8hNwfvOaHMPacLlErpn1MCc-,16,242072,{150++5741++26193++41870++49663++67346++85157++92112++110845++115443++132433++149642++168393++185138++190314++206808}
15655,15657,sbyKhhtAOZgZaRxHa97kAp2mi50-,12,233833,{150++15830++33169++59471++78791++92376++105094++127442++147807++169143++189063++215929}
16184,16186,FgwI75ZicEe9GbGkF52CMU2qDwE-,12,166193,{150++14928++27868++39676++54017++74576++83047++98770++110931++123372++139894++151473}
16835,16837,tXv_LYToXCrYNQihMaZ77P80K9g-,12,228695,{150++20818++38220++56112++77347++94094++114078++128430++145642++161843++176665++194066}
12961,12962,ZOUUbTDR8trqi6pVMkjNV.yYQFI-,1,211610,{150}
17900,17902,DFuynbjb_uCCiYRV.ENpiPucaf8-,11,253861,{150++21525++45382++64852++88522++107972++134890++156742++177345++201107++228427}
18292,18294,LpvtVvju0jeUAAX9sYQdTIAUq6o-,25,348825,{150++6730++24266++24579++43889++60952++78575++81491++100458++116321++117086++133055++148794++169278++169830++185694++202330++219855++237379++254265++260747++276534++295808++311242++328868}
18553,18555,17AnLpHC2Xrt7gXwe6AzsEr2UkA-,22,243160,{150++10677++21972++33830++43717++51210++65312++70927++83215++95797++105070++113340++122315++135017++148392++157360++169740++182217++197422++211812++220605++230715}
18825,18827,YIEXSk5FKt3rsYRw7Flq23YbclU-,13,257715,{150++16385++33908++50603++72036++89352++104250++123122++136305++156556++172640++191706++234467}
311822,311874,JL4DAQYkjvJ2yL.EkaUh.QBFPRU-,15,358970,{150++41075++60345++76700++105795++131635++164200++180675++199225++223072++247937++272430++299425++311402++336452}
19996,19998,pzAkUAP_H4qu_rpO.OsDF995vsY-,13,231966,{150++17105++30516++49172++62887++81630++92900++115413++129360++149756++164418++180871++204020}
269607,269633,pHjPLUIyXn2XRXEHARwaiG44UUc-,17,243553,{150++16136++32425++51027++70033++81982++89407++121986++137997++150817++161095++172933++185934++198357++210540++226028++236793}
19798,19800,9O32w3WgH9qc56OIYZTDtaos7Z4-,22,200259,{150++8155++14537++20140++25825++31264++38195++45548++53727++61354++72427++80790++88964++99100++100979++108714++117282++127170++143758++156072++168737++184234}
311602,311654,Sx5Prx9JrRJdTVwNDHeu4an2kt8-,8,140347,{150++18147++32696++52774++70182++91300++108852++125387}
21669,21672,mkfsMTGi4g1FKh8Sm0H_lB1P50A-,18,329112,{150++16280++31460++53820++68412++88637++104280++128145++142265++166177++181407++196420++214272++229305++246682++261437++290110++308272}
239308,239318,qqJNogG9rB8cxdNMo1ZH07SVRmg-,7,270162,{182++59010++104687++133465++177232++193042++222537}
21752,21755,dEcZ1M0SMVXl2bX74zyBcEgo7vU-,16,244852,{150++19610++28114++46264++61061++89711++100596++121088++131325++146475++160591++173704++179171++194866++209124++225024}
219329,219332,ZO0wWTrOUkjFAqXfLU9F_dn6lKs-,14,217611,{150++13727++25371++40047++53573++68537++85456++103662++117227++132915++149581++164471++181291++198289}
219370,219373,pKtfy9LpJdWv.c9ooqZ1iBe.6Ls-,11,194742,{150++24670++41925++55605++76980++92630++108412++125252++141910++163680++176635}
324526,324578,Nwvpfq8WvtaZLFi6d_vFNHhx2mI-,14,265555,{150++8941++28412++45384++65253++84379++104817++129157++142783++159592++172213++195137++222078++244690}
23834,23837,qCvviFuVoHpLqm4T4CHeyoN.PwM-,15,343317,{150++2404++34506++58679++83590++111881++136126++165328++192662++217720++241515++269361++287617++308719++334243}
23873,23876,SvHn6szTSJGUIyX22b309yPXBRE-,11,210699,{150++14670++26978++44278++62643++86102++103561++121778++141668++159155++179364}
24829,24832,WGZdCJfc9RZOujAdqSAcrLi5G3Y-,9,184625,{150++19537++38587++69675++94650++109725++127500++132037++173475}
24861,24864,dyXWueS0Nq.KcDXBRtnieO.Ou6g-,6,173965,{150++14198++41560++76357++108524++136020}
25657,25660,muhkcsSfoAuM9r8qETnV6Nbn_5k-,14,232150,{150++15209++33709++53054++69160++84675++87309++99475++116237++137978++155394++175945++192338++212360}
26053,26056,FBu7TkIXYiit4h8yT2P74qS8xWg-,11,170225,{150++11252++31151++49122++59207++77507++90100++111394++120288++140784++152793}
26225,26228,gFZGyJq9qNjbUSZyDfvzDRIlSaM-,10,212838,{150++26355++51699++67256++84222++110971++133129++150674++168915++194418}
26255,26258,jpjCkmeFBPcgzTlCNvTKPMkJx0I-,20,247869,{150++12290++22818++33089++46036++60321++70299++86047++98822++113550++124093++136013++145671++156811++173204++182863++196980++208266++221362++234730}
26871,26874,87Hk7C2CWN9n5tCsj2bBoUamkGA-,9,215888,{150++35229++52800++70404++75185++102853++127389++160550++164357}
29818,29821,0BFdhpD6yr4qxYd0nJ6O4R5yjc4-,15,220858,{150++22210++39048++59376++70745++84476++102266++115519++127312++137769++150774++160299++175127++194987++212757}
30066,30069,G7TTRciOsqpyHg6VPW2km34M3gE-,14,272901,{150++9341++23151++45163++62981++81022++89097++117806++145866++162907++181495++202939++224332++243659}
32057,32060,fFg1wkUNQou4qeVvR4JKwEh4K0E-,13,205561,{150++14771++33608++44165++67378++80647++98736++106413++124502++132683++147660++168821++185742}
32060,32063,Sgtoyb0Ncakq77OXecypmUYpUJI-,17,220291,{150++12179++26208++37615++49054++63150++73115++84281++103299++115131++127992++140844++150996++166979++180085++192532++208985}
32186,32189,7nqq0px3vaM1.173Gex1ZnTNJeo-,8,212148,{150++33999++58012++68851++121563++130261++159315++168607}
33167,33170,zcw6PSxni8ydv4FOJXhLdZLFLBU-,17,227697,{150++9957++20790++32870++41312++59437++75935++87795++99150++119102++137602++154520++172207++179922++190612++208845++216592}
33761,33764,.StI3Mc.jxnG_2rfOBXmvSLZGAE-,15,197598,{150++18007++31041++45745++59685++67472++78772++89902++104808++114068++124465++151136++165097++175100++187707}
34698,34701,O6WPICe9B_9UmmUxUXuID4TM_lU-,10,178936,{150++15450++29372++48947++69722++83875++102718++124005++144273++157270}
35026,35029,emklO_AD5_lhC5oQquqDIxIkjls-,13,265674,{150++26869++47306++70242++87869++104834++124150++137502++162674++185178++201533++229060++248280}
35168,35171,Hq6pIffuRC6e0GZzJnTXABxXp4A-,12,225600,{150++22727++44523++59460++79355++90452++107419++121449++136645++155592++170290++185083}
35545,35548,lEWT6qy_oSeOFIkLtmDvNFf.5y0-,11,193023,{150++17707++37258++60041++86955++107681++120285++135010++153152++163097++175008}
35893,35896,gfxVVpVTPOCJQb1UpQwzk7piQ.M-,12,196693,{150++15706++34629++50546++70840++89313++105492++115565++128621++143529++161978++181581}
36185,36188,T5RwgscOa1ZxH53e06qg4Lx0hV4-,12,282855,{150++26693++52150++71805++92245++111873++146388++172451++199992++220302++235601++250743}
355487,355539,A2arbViNhysFW3.EQwllWpVO9s4-,9,244557,{150++25534++50969++72198++109678++135109++169181++194585++212677}
37945,37948,eLdKLy7e8rQjqAo7zszusRwPuoM-,9,151618,{150++14714++29343++42542++59520++76596++93913++114442++130687}
38038,38041,pLsGPNcJMAnRlFrLJ1le7h.6OxM-,13,213735,{150++13372++29127++48660++65212++80607++102885++118572++133427++143975++161865++178422++199077}
38269,38272,7Qd.8NUXBlPVV2xqPBYQLRZbEaA-,13,177399,{150++13935++27731++43103++57417++69607++82609++99913++111637++122513++139851++155073++164568}
38308,38311,r2d8qK65tyb144.64LZF.8qaDIw-,11,154926,{150++12523++29115++40875++49788++72114++87208++102887++119616++134713++143164}
38334,38337,ZUjpdsT4vm32cRb9Th9biTN.Kio-,10,164257,{150++15363++28371++45113++65641++84373++101872++110963++131940++144970}
38772,38775,03slxBl1dr6csth6AAOGIF7TL.I-,11,227935,{150++24011++50429++71173++87476++107961++128431++145560++161373++186840++204561}
39067,39070,fnNPs7vbcHqpryUqTWTzNXvsP.A-,10,170679,{150++19862++38093++54874++70599++84192++102603++115176++131451++147615}
39428,39431,odZThlM1b295jwCWPfibIgzFhPE-,19,340999,{150++15628++29657++43313++57276++75571++95173++113785++135337++157920++170834++186980++208058++232605++253321++270025++293653++307292++323898}
41231,41234,oqJfKY_ajvygv.rsnKZfFOzA_Nc-,10,132715,{150++12132++26349++39399++51430++64259++78899++89620++102527++117557}
41646,41649,ki49iMnTyy2F0XqFk3tpF_x3DOA-,12,186950,{150++15984++30509++46167++64643++80403++98470++111700++123982++140194++156614++171970}
41702,41705,9c6BE6tbwcAlbqj6zjVsJoE1b.o-,17,228343,{150++11888++29439++42460++54176++66848++81747++99616++111450++122461++132668++148251++166634++176647++192857++207921++214214}
42349,42352,bwVVC4qcUpKLOqMAxCSIgExMFEs-,11,242318,{150++20531++37289++60995++88306++107164++133073++153696++182763++204404++224064}
45273,45276,FTIUBFjdB.qv_qMggSPWCtwEm.Q-,12,216024,{150++19423++32286++44400++66091++95955++115860++130215++142732++162942++172855++188842}
45564,45567,nt_m.v_w2K3EVYVDfev6Cb8n9fA-,12,171831,{150++16605++33503++46401++57887++75043++86732++99378++115017++129691++141769++157353}
45586,45589,wPYHUR02Q.Q3xWWe0ehExIjphBk-,14,258283,{150++18709++32920++54000++68095++87385++107669++124801++151049++168171++180567++198546++217725++236954}
46611,46614,9BKwJJPTdHM7fsaPl7FzIs1mAcY-,10,199971,{151++17566++35758++50097++74822++93947++119943++142192++160041++177638}
47085,47088,ZnOF08954fwVcm_51itzRecfDvw-,16,292431,{150++14502++35216++58154++77656++93548++109281++125448++141217++157882++181720++207582++227564++248152++268718++279972}
47528,47531,rL4VvAUq8Ah6hm1rXHSoH8QoWHw-,16,237284,{150++11252++24287++39157++50808++64910++88312++103886++114688++128378++144730++161996++179168++191339++204144++216896}
48563,48566,ljIDBfOoZFzs21iK7kULEzPIRqk-,13,300045,{150++6307++36577++50690++87040++99617++112950++143050++149152++172200++208670++227665++262935}
49278,49281,VFkb51x.nm7p6drQJzF5TcClhv4-,12,283551,{150++15357++38503++62798++81998++100940++130078++163934++188212++210436++235235++256310}
50010,50013,YepVzUX8lF4osYszjfKHFT7IZrQ-,12,218413,{150++15755++29190++60508++73496++99296++115759++137228++149634++164119++179824++194724}
50087,50090,NkaCjAGiUlwID61FGbTWczvt0sI-,10,224609,{150++24897++48661++71895++91607++107824++130474++149263++182811++203790}
50553,50556,.frNvhOPJAd6rRjRdThRI1PXQAU-,13,185907,{150++14760++24986++34592++48880++63486++77771++101605++115216++128209++147518++162567++180855}
51227,51230,Vi0qHwZa9dohLWN4WU_j29KGvvo-,5,124745,{150++28994++46768++75790++104388}
52122,52125,A1eGjMn3hAUJ8.SyYXdtFbxgIl8-,12,218366,{150++19138++34758++51777++71352++85955++108322++125763++148274++164482++180987++202790}
52325,52328,_W3NVQ.YrcYl1hTymxP3HSx7Y6A-,11,230778,{150++17990++30587++49336++75616++88250++110893++133740++156774++182575++209643}
53123,53126,.bBlPFy6MlKTSsWQfywhIThqWTo-,10,218521,{150++18339++37789++63529++87144++102811++132625++156348++171847++192445}
53834,53837,urTGaYGMGuo8mgtkN1aIRb4F.Jw-,21,320934,{150++5400++20917++37730++51433++65965++80182++94381++113235++130694++148048++164177++184129++198130++215806++234102++246332++264433++279480++291984++306944}
54165,54168,6AQ.wpLY8VGT1.ut..LLoW2ImBU-,17,259457,{151++11396++26889++39575++58729++68146++72799++85923++104899++120787++151548++183533++202925++216621++224260++238248++245076}
54258,54261,gmIRy.7riekwZxv1zJ96_ieGmrU-,11,158103,{150++7473++21696++33444++48192++64065++84663++96936++114159++132657++146955}
55287,55290,IXzn3u1mA1WrdW1SCLPzrv18qH4-,13,323293,{150++19375++40471++70031++106044++119788++140872++165282++186792++217148++249086++274999++290464}
55531,55534,qWcp6Ut3FWQf6twDPEQiZkHPmIE-,11,174592,{150++14103++29634++42390++60156++74379++85349++100955++123217++136723++154729}
55822,55825,fNW7esv7V.XHesZXmBpOf7l5mDI-,15,173873,{150++13172++22346++34226++45258++57649++67538++80322++91037++105493++120589++133383++141129++151801++160367}
56709,56712,hJMox7QE3EDppbktvALbf1OtXUA-,12,145730,{150++12546++23897++34818++47997++59191++72193++85263++96009++104592++118104++130148}
57217,57220,iA1Y.hnPB1EQaSVtx.XPsboLE4I-,12,312827,{150++35410++71052++91222++108425++141355++168945++189360++208384++234847++261940++294962}
57449,57452,7t.TkyYsIM4lRMKJpcKzQTqyCPg-,4,81179,{150++17525++38707++61032}
57470,57473,k0VDRmc8alMV1Glrt6O1Je.zaMA-,10,196355,{150++21110++39386++53646++75038++83716++107629++128867++149806++173132}
59124,59127,DjNSzQ3vGGfAD1CyngPrFSH5KKs-,11,223999,{150++16980++38363++63490++82992++109951++128606++145422++169650++186822++209474}
60436,60439,lmMGP56IqcS6JsNqxj9Exy5fBQ4-,8,136765,{150++14527++30352++42860++62707++80852++96300++112820}
60551,60554,tYto7Yg7P1xb8utcKoECVUpBJh4-,5,76687,{150++16050++34692++44742++65543}
61237,61240,Rw_AzgvGH2VMPfOCoDAezS8t_Qo-,13,349260,{150++64660++100737++109492++122747++129320++144840++168167++199845++228182++251420++306572++331292}
61539,61542,hMYitWr1CyhijJKJb.qKbO1KZL0-,13,221465,{150++12787++31095++54050++73332++91385++105097++123337++140450++163355++179775++199525++202807}
61663,61666,D7skmJ7nx_5RUaXqDjg86wbRapk-,13,276137,{150++3193++18403++36372++66114++86976++100796++127974++150338++171128++191496++205825++232363}
62149,62152,Nr8KY6GzPXz5K3we_bPMqrDaf70-,13,168787,{150++8849++15092++24954++34580++46976++56259++74343++94917++106964++112698++138663++151567}
62330,62333,aFWUko27bsG1EhGN9.fimIrhOjk-,13,207112,{150++16457++23279++53011++65259++78093++94090++116397++127358++142654++147036++159540++177517}
62961,62964,6hGfCAfVjR_qJlAy6BRsFTJUpv4-,10,248752,{150++19167++48261++78828++101655++122944++148986++170627++193818++216814}
64249,64252,E5uGmXwOtaTXzd.KyfWKUR7jw8Y-,15,267782,{150++6612++18041++24436++28479++49027++72597++90480++100317++107903++119741++174882++189605++210379++250508}
64273,64276,DKzzXdzvVyuqQGrGdjlZ8OVAo8M-,12,194868,{150++10975++25936++44435++66980++84709++99170++110634++130899++141518++151902++170273}
66578,66581,v5mt6zEzU0QUF9mChsjl_rkDk1g-,13,231642,{150++22528++43570++61844++79141++89070++112534++124615++139232++161486++184868++202410++211980}
67364,67367,aLMA2BIVl3ycxFnEWX4gRUMTQGM-,8,178061,{150++24147++45965++65402++99379++123427++145603++163828}
67496,67499,R4Jat5Fu4Z3COnZqZJ4ho1zLTNU-,12,234043,{150++19143++33768++52542++69359++90527++107381++125324++143693++163852++192381++209161}
67876,67879,gVKf5V4xUibFGvcDyJUo2hBAI9g-,10,173121,{150++12589++34850++53066++68607++92220++109365++122810++136052++151116}
68329,68332,zcsb40bLrRzodNjmrfYt7bHoJqo-,11,184161,{225++13366++29473++46514++66780++81262++98837++117096++134363++152981++167741}
68375,68378,cQ8QycVnQwM3C86oXp9k1nPazsU-,9,145562,{150++19030++32513++48047++67238++84481++99485++111534++127173}
263741,263760,evbpvq536r9DbN4vjQXCwB1mEfM-,11,251804,{150++23630++52341++66794++84251++98669++132655++158219++176182++205426++233316}
70313,70316,5Lr_nDVWppDi_N3Zveate4DySGE-,11,213994,{150++1389++28065++55255++90916++112237++126334++151073++164854++183518++199620}
70522,70525,6_R5pX3juBh4fyR6jaihnewnOjs-,10,144468,{150++16130++31135++43664++63144++73651++88689++101662++117098++132688}
71208,71211,Yoo08qD1zrELEZH86IUsZ4NG5eM-,11,197204,{150++14718++30811++51861++71821++83669++97707++119558++143140++160313++178124}
71378,71381,kaKD_lbn1M8.is3_pPhnLN6H0p4-,12,177822,{150++12720++25053++42820++53900++68470++89114++107577++119653++132725++145351++157496}
72708,72711,pJH.k8EHQjFzBVSOji6TnHDiK8Y-,6,105300,{150++18739++36777++52987++71104++89877}
74715,74718,6Ix3n.9Dvk1ae2D2aC9atwgsyh0-,10,325048,{150++46201++78042++116772++143043++176524++204488++245184++277475++298324}
74912,74915,0egn51x349Vjt_69k435iKFReDc-,13,158886,{150++16388++23735++34143++45874++57724++71921++83081++94798++103125++115813++124569++138650}
74918,74921,ELyhwJCyweFRT.petU39gIYzD4A-,11,167615,{150++12465++31686++45598++56273++72825++85249++99395++118672++136384++156069}
76157,76160,wc80zuby3Cqx8EYdWEfmH4fBqJw-,13,254924,{150++16539++40776++56874++79321++97611++123722++133908++171292++187907++204057++221425++239400}
76219,76222,YnLv7snpTE0TX7jNQ3SYTA6SM9Q-,12,220854,{150++21941++37751++52037++69255++87801++103532++123190++140191++160524++178722++195350}
76957,76960,MGfPPIULI9Tqo8e8TRMhWXQJ.Vw-,9,182256,{150++14687++40157++61007++79899++100617++122990++144551++163730}
77194,77197,TkiaTdG4Y8i5OigOpWiMeUL9mgM-,10,185427,{150++18433++46969++64817++78760++96579++115854++135095++154028++166961}
77295,77298,.Zo9RwPCKfBnV3jTyil7HSx36uM-,12,218527,{150++13750++30061++42770++69634++83341++104013++122660++137854++153466++176329++188207}
77880,77883,V3JCVWxnBiQd4erzbjR0qvDNJEU-,9,87018,{150++13477++27892++42114++54319++59307++69227++77990++84063}
77884,77887,8FgmZgU7UaMpMPWdy6_j4JDKYjI-,11,198022,{150++22265++37040++51012++69890++89580++108215++123480++143170++156295++173842}
78034,78037,V2GY4SRcxivpj7kYkie.xQt5DDU-,11,241877,{150++22605++44387++66637++87627++111667++131137++147337++172697++192682++216960}
78063,78066,b5EoiSz55dinFjStiUZqg5glAM0-,9,143439,{150++13834++29434++48227++62197++74840++94010++105249++122601}
324382,324434,i1TCeh_TklJwM90ODNsViRlf2pQ-,9,276192,{182++27522++48065++81732++112545++137910++158152++186565++213225}
79056,79059,K8jZCuAvJ9ZNatVx_16sXOB1PsI-,11,226670,{150++24240++44420++63757++85245++102050++122271++144385++162771++182288++206655}
79295,79298,vUHDWXaH8OKhLm5UeH_Rh7Kfmu0-,5,197641,{150++16047++43946++97069++147704}
79917,79920,7KRyzfNOw4elWim5uYw4xtTkNtQ-,5,145640,{150++24105++43899++71298++89131}
341908,341960,K1BaZGUeIGPgm2etnktAmC9I5CI-,15,266120,{150++19105++34878++47776++65669++82534++101747++119952++134827++153535++178147++194104++208763++228105++249595}
80947,80950,Ddp9blbOLEplo4GZbhCOpQqaurA-,19,325531,{150++16607++36166++54905++69595++92601++101660++113190++136618++147817++163945++176158++186083++205737++223622++244883++263275++283379++305782}
243054,243064,epToNyIEQIJGXlfEIMttntoEQ5Y-,14,186070,{182++13200++20900++35850++47762++59712++75087++88537++93887++107050++120387++133300++150362++166500}
82879,82882,YU_JSUy4Uz4ZbzVt8VR0SF891Dk-,15,221300,{150++11305++23312++37129++55939++68855++80478++97160++112956++131726++142181++158298++174730++189285++203669}
82992,82995,epbH.ZYv_iTVmA6412leoH.RmUw-,7,172739,{159++20588++38182++58716++76593++98943++119662}
85015,85018,6zROQDw6BnNais1j2TciOxJxTWM-,20,332630,{150++11854++24926++44642++59175++75173++108245++122697++139858++155164++171938++188943++202504++222490++239309++258425++273453++287636++298710++325201}
85478,85481,PGRpMYs_ljBmT5VX4l92Dm5p7Ek-,14,152800,{150++13917++23147++38002++48612++62342++71250++83832++96690++102492++110237++121042++128405++139010}
85604,85607,WAITU8ZRzMUxmDtPJ5CLPesO228-,14,211492,{150++14574++31035++44234++63399++80989++98572++112652++125356++137500++151347++166586++181170++195836}
85889,85892,12Ddn7H5vsqB9BHdeoCcdQj2zeI-,6,103423,{150++18525++34238++53181++64293++83098}
86785,86788,erwc0YF5UzLBcJHgC13cwh_GIVk-,12,209031,{150++19995++23465++36974++58941++78429++95276++117429++145542++167750++188451++200692}
87017,87020,3LYmyIisufxG8uOrvzLSeTKx5nw-,12,253802,{151++14801++33990++53573++67905++88649++101221++122842++139421++160612++182254++196630}
88833,88836,rjynWyRSfTDZBA3rEg.ImzitYXk-,9,179321,{150++20123++41813++55147++73614++95782++115988++142091++157282}
89064,89067,QTa9rdEFmmsAsAEJ6jup5TSBDfE-,9,119292,{150++14517++25173++41926++57461++68422++85013++98837++108776}
90549,90552,T9hcAJQ638BEgfotyi9Zqu00dyA-,12,175589,{150++15393++32140++46529++61134++74523++88534++102913++118337++129208++142865++159731}
252587,252601,M30rX8GH1CPHjU2rGn4sChh7DTk-,10,185585,{150++11885++32488++56619++76330++100663++117425++137275++151032++166218}
91933,91936,briJoKSGQSkWA4QEVNpDUt3bEOc-,24,333391,{150++18600++28583++43477++49740++63589++70114++73323++86918++100811++117900++145444++157928++176211++191460++210269++225039++230195++248700++265166++279614++292122++311399++328748}
92086,92089,1Ud5qRhCYuherSMkrZqErcBbDHM-,29,351328,{150++7070++18239++27711++40105++48353++57118++71060++80404++91672++103119++115674++128300++136891++144132++153205++170088++185091++197355++208257++218896++237206++253402++262506++271454++281465++299085++314381++337241}
93365,93368,XyMTcBqXz8I._uAsH8Yhjp09mY8-,9,279200,{150++27243++48358++65853++84520++131904++166546++226400++255281}
93585,93588,NzsS38oTdhNApbbSyfcJnquNdbw-,18,333810,{150++16476++32835++50484++68115++86833++105622++124995++145579++169269++188461++207659++223678++239669++258009++276499++295726++314978}
94325,94328,bpe0qfmnzdKvR1FfAK0vh.AHIfE-,12,200035,{150++14942++31730++47012++63167++83407++100327++113547++129150++145740++166210++181005}
95462,95465,n__jfRMNZcG3.gno5352xHTvG4U-,11,184206,{150++21939++35799++53581++76419++86787++105152++119609++134224++146761++163017}
95860,95863,S_Wupd6zhIhBUiiGNTbL89QqImw-,18,305921,{150++7013++15466++40005++59579++80202++86927++101366++124535++143488++167609++175167++188591++207170++226388++245103++260806++280514}
96465,96468,RjLsihCx0Qj21G0DSSKXiBPE6Sc-,16,321455,{150++22855++48111++71289++85316++118845++150992++165913++179379++187377++211606++236175++250600++259440++271167++287430}
96483,96486,AwwGE.0oDPHHJyv0AYdy9ACxbGc-,9,181773,{150++17840++41529++57621++80141++103167++121038++132613++157355}
96879,96882,klQXzF.VtCp0z5ewElbTvZHuvDQ-,13,130773,{152++10437++20628++28257++35815++42865++55772++68357++79146++88301++99771++112599++122058}
97002,97005,oBDGXGN244oIrrN7FrRyWwH_sYg-,17,309085,{150++8099++29764++49056++68677++87577++110160++132056++153208++174073++195508++218981++238885++240563++261305++276807++301798}
98278,98281,wyXdEpJWwr2aDGHySf_U.0cucDU-,12,271313,{150++20770++41082++66836++92968++118230++132714++158105++174411++204647++229929++246191}
99168,99171,Ky4Um3BcfvzYcnz6Tma9HGbz1Xk-,6,90040,{150++14164++31093++47065++61648++73112}
100044,100047,w2LPf9uGiMLmdfw1hIjMn0mBpkA-,14,202503,{150++16904++28154++41671++55940++75701++89351++102748++117815++129886++141944++160045++174693++187707}
100324,100327,4DIlFUnKzkYK1EKhM1jEOoBu1ko-,11,206758,{150++20133++38375++55955++73414++94945++113510++132778++155833++172051++187890}
100884,100887,MAS2pLU6DjgJcVg._1RGVT..ASE-,4,55767,{150++14610++29572++44577}
101276,101279,wM8nTwgGhmKLn85FN0P0CyXXcPA-,19,332442,{150++5291++26952++46400++66491++81390++100971++116392++132295++151949++166985++181720++199012++220040++235569++251683++272190++293525++314151}
101466,101469,Aiqa4lPPTiH.StmGE2A49VQmjBY-,9,152297,{150++22547++40527++57252++70377++87355++109587++125112++141880}
101626,101629,5Ld.B85aMQhrEM5ZIU4Sh_FRLEs-,11,231950,{150++7370++28724++47527++69934++104513++121398++138704++157980++174313++204594}
101922,101925,ou2jdEWqgF8QAeVBaP1c.9nCG6c-,15,328219,{150++14678++33402++50390++75856++99855++121082++140145++165745++188838++213791++230430++252185++276533++302812}
101964,101967,yMiNl1AM0_M6oo.3Ucduf.qOnag-,13,220012,{150++17741++35556++51309++67888++85365++102055++122496++140874++156439++172979++186407++199872}
102238,102241,ZFxXPk528zeqiEhjPdYh2ojmNIY-,12,279047,{150++20847++40617++60765++83215++101250++129690++144522++162597++192415++212732++254932}
103065,103068,U4KJbbulwoT3AQj.vd.Ge1UsyZQ-,13,220993,{150++11022++24660++48485++58330++67837++75427++114509++161488++173738++182532++198553++212922}
103144,103147,5C0N8lDfpbLa3iWtFJ25Jx4fQfY-,11,191246,{150++21323++37265++55207++70122++85739++100834++122751++142119++157736++171852}
104455,104458,4cED.vKqWwRXNPExkT_cAcMAucY-,16,198675,{150++8465++21307++30347++51812++65502++76117++85635++97925++114555++124110++136262++149465++157440++171960++183087}
105220,105223,g3mFu1svMc1JqzbttFSrXWD7hw4-,18,304985,{150++22240++42960++61875++84575++107305++122935++140957++157430++164752++185770++202377++222230++237430++255167++270180++284202++290510}
105595,105598,k2YEtZImPp.RvcknXXUsOMgJkcQ-,11,241243,{150++24214++39521++60063++92495++119161++141780++169302++180929++203471++230383}
105735,105738,ry77mUqsllb6c9z.eBNgqqmi5ds-,15,262517,{150++18034++39977++60154++76892++92985++110771++127317++142338++163704++175512++191459++212567++229968++255015}
105804,105807,3B6f6RSpfT8gycoj.vogXONVZEU-,5,109654,{150++14794++33984++48919++68618}
106677,106680,7BL.6b7rnsd4b031PQO_62VpLYQ-,16,132710,{150++6227++14581++21799++30978++37514++44132++55246++63382++69853++77252++88624++98361++105398++114691++125904}
107192,107195,65q6wWiT9yzLq5J3Z9zbEt95Fko-,12,225448,{150++20593++42768++61865++78875++103243++117130++133240++152865++168445++184165++206690}
107694,107697,XyTN9h6FJM1ChE42UKncgvpUMHc-,9,342926,{150++49013++85641++119864++157725++185255++231006++271871++308040}
107849,107852,HpeDdPBXPP.a5LoD8d6ehmqBoQs-,5,85230,{150++15592++30125++60221++74217}
